"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Poll Votes","Tags"
"6/25/2025 10:59 am","17907351357062853","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DLVGSjjRgmW/","We spy something yellow 💛👀 #WSUviews",,"11,474","11,474","","3,397","3,397","","","1.93%","221","215","215","","","","","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WSU Views"
"7/14/2025 10:29 am","17909184930177798","Instagram","Post","Photo","wichitastateu","Lainie Mazzullo","https://www.instagram.com/p/DMF99azM-wC/","🛏️ Less than a month until Shockers start moving in to campus. We can't wait to see you Aug. 9-10! If you have questions about how move-in works or what to pack, check our dorm move-in page at the 🔗  in bio.",,"15,806","15,806","","5,097","5,097","","","1.33%","211","205","205","","","","","","","2","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/6/2025 3:08 pm","18503555488005053","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DJUzCh_JlCC/","Luke Parrett, a filmmaking major from Oklahoma, chose Wichita State for its proximity to home and the hands-on learning offered at Shocker Studios. His time at WSU has been shaped by applied learning in nearly every class, preparing him to pursue gig work across the Midwest and build a career in the film industry.

🎓 Luke is earning a Bachelor of Applied Arts in Media Arts, emphasis in filmmaking. Learn more about his story at the 🔗 link in bio.",,"8,797","8,797","","4,775","4,775","","","2.4%","211","201","201","","","","","","","5","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fine Arts"
"5/1/2025 1:09 pm","18108116446501073","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DJHtRQOpIoh/","Dimitri Seneviratne has always been driven by a passion for innovation — and Wichita State’s College of Engineering gave him the tools to bring his ideas to life.

With access to cutting-edge labs, real-world projects and industry partnerships, Dimitri didn’t just study engineering, he lived it. He’s even had the opportunity to present his own research at national conferences, gaining experience and exposure that set him apart.

💡Here's an inside look at how @wsu_engineering prepares students to lead, build and innovate. #ShockersUp #TheCollegeTour",,"6,972","6,972","","4,120","4,120","","","2.97%","207","174","174","","","","","","","0","28","5","","","","","","","","","6,972","6,972","","","","","","","","","","","","","","","","","","","","","","","","","","","Engineering"
"10/1/2025 12:01 pm","18072539605901879","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DPRjL3fDhGT/","Inflatables ✅
Cute animals ✅
All the vibes ✅

Shocker State Fair did not disappoint 🙌 Big thanks to @newshocks for throwing the kind of party campus needed",,"8,504","8,504","","4,616","4,616","","","2.4%","204","173","173","","","","","","","0","30","1","","","","","","","","","8,504","8,504","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2/9/2025 11:26 am","18026125295338763","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DF3EImpRIE1/","We're ready to cheer for the @Chiefs on this Super Bowl Sunday! #ShockerNation #ChiefsKingdom",,"5,617","5,617","","3,751","3,751","","","3.6%","202","192","192","","","","","","","3","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/3/2025 10:48 am","18060673577551176","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DRzv4frEfYs/","“I'm the first in my family to go to college, and completing the FAFSA gives me opportunities to finance my education.” — Israel Torres, a sophomore from Wichita majoring in mechanical engineering at WSU. The FAFSA allows students to apply for a full range of Wichita State Financial Aid programs. Learn more at the link in our bio.",,"12,419","12,419","","4,332","4,332","","","1.6%","199","170","170","","","","","","","0","26","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Financial Aid/Scholarship"
"1/6/2025 11:41 am","18038268458096651","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DEfi1FDOr0o/","Have you registered for your spring 2025 classes? It’s not too late! Go to the 🔗 link in bio to complete your spring registration! 🌾",,"6,630","6,630","","4,714","4,714","","","2.97%","197","189","189","","","","","","","2","5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Enrollment/Registration"
"7/21/2025 11:32 am","18074638385502966","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DMYGu-pR_hj/","Have you registered for your fall 2025 classes yet? Classes are filling up! Go to the 🔗 link in bio to complete your fall registration before it's too late!",,"14,376","14,376","","4,496","4,496","","","1.36%","196","188","188","","","","","","","0","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Enrollment/Registration"
"9/1/2025 10:30 am","17927919105070025","Instagram","Post","Photo","wichitastateu","Lainie Mazzullo","https://www.instagram.com/p/DOEJCL2jsMi/","Happy Labor Day, Shockers! Enjoy this extra time to relax and refresh.",,"12,424","12,424","","3,391","3,391","","","1.57%","195","190","190","","","","","","","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Observances"
"4/24/2025 1:59 pm","18110952733485379","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DI1xm4DprxP/","Graduate faster and get ahead with summer classes at Wichita State! Choose from hundreds of online or on-campus courses with flexible schedules to help you get a  jump start on your degree and start your career sooner. 

🌾 Enroll now at the 🔗 link in bio.",,"8,343","8,343","","4,532","4,532","","","2.34%","195","190","190","","","","","","","0","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Enrollment/Registration"
"7/16/2025 10:15 am","18515132506056572","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DMLF98LSMRk/","Shocker Intern Spotlight: Janett Lerma-Reyes, mechanical engineering sophomore",,"18,430","18,430","","4,785","4,785","","","1.03%","190","176","176","","","","","","","1","11","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/6/2025 8:00 am","18013328942792320","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DPd_x2ojIav/","No application fee days start TODAY!

If you’re a Kansas resident applying for undergraduate admission to Wichita State, your application fee will be waived if you apply now through Wednesday! 

Visit the 🔗 link in bio to submit your application!",,"19,539","19,539","","6,042","6,042","","","0.97%","189","159","159","","","","","","","0","26","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Access/Affordability"
"9/24/2025 1:25 pm","18177535042349450","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DO_rVfOgdfE/","The summer 2025 grad list just dropped 🎓✨ Want to see who made it official? Tap the 🔗  link in bio to explore the full list of grads. #ShockerNation",,"17,851","17,851","","4,724","4,724","","","1.05%","187","184","184","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Student Life"
"12/5/2025 9:35 am","18042108332687735","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DR4xHfmDzTD/","Study Day checklist:
☑ Open notes
☑ Find hammock
☑ Take immediate study break",,"8,701","8,701","","2,993","2,993","","","2.11%","184","179","179","","","","","","","0","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2/5/2025 11:23 am","17942515442957778","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DFswnX2ttUE/","""I completed the FAFSA because it's free and easy to do.” — Kylee Hower, from Concordia, KS, is a senior at Wichita State, majoring in political science and economics. The Free Application for Federal Student Aid (FAFSA) allows students like Kylee to apply for a full range of possible financial aid programs, including work-study, grants and loans. Learn more at the 🔗 link in bio.",,"7,590","7,590","","4,969","4,969","","","2.38%","181","168","168","","","","","","","2","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FAFSA 2025"
"1/15/2025 10:08 am","18000969317720395","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DE2jVxBpQgG/","There’s still time to get registered for your spring 2025 classes! Go to the 🔗 link in bio to complete your spring registration!",,"6,720","6,720","","4,635","4,635","","","2.69%","181","174","174","","","","","","","1","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Enrollment/Registration"
"12/18/2025 11:02 am","18088327097066665","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DSaZZCmDTaf/","Isabella Winter enjoyed her undergrad years at WSU so much that she returned for a Master of Engineering Management. She's gained real-world experience working at @niarwsu. Originally from Niteroi, Brazil, Isabella chose WSU for its strong engineering programs and supportive environment. Now that she has graduated, she’s looking forward to growing professionally. #ShockerGrad 🎓🌾",,"11,591","11,591","","4,674","4,674","","","1.54%","179","172","172","","","","","","","3","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alumni/Donors, Student Life"
"12/13/2025 1:54 pm","17874078225462771","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DSN1Hagk4Ud/","Chantal Armenta's desire to help people led her to pursue a Bachelor of Science in medical laboratory sciences at WSU, where she gained experience during a clinical rotation at Ascension Via Christi-St. Francis. Scholarship funds helped her focus fully on her studies and clinical training. Congrats to Chantal, who graduates this weekend and now starts a career as a medical lab scientist at Ascension Via Christi-St. Joseph (@viachristi). #ShockerGrad 🎓🌾",,"12,692","12,692","","5,026","5,026","","","1.41%","179","173","173","","","","","","","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Student Life, Talent Pipeline"
"8/21/2025 11:16 am","18067883009172831","Instagram","Reel","Video","wichitastateu","Lainie Mazzullo","https://www.instagram.com/reel/DNn5jgVIA2z/","Hey, Shocks! Download the Starship Deliveries app and get campus food delivered to you by an adorable robot. Students can even use their meal plan and Shocker dollars. 🤖 🍱",,"12,474","12,474","","6,553","6,553","","","1.43%","179","143","143","","","","","","","1","26","9","","","","","","","","","12,474","12,474","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4/3/2025 12:51 pm","17876624487294000","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DH_k-eOqQ2M/","From classroom learning to hands-on teaching — WSU senior Ashlyn Riggs is preparing for her future in education as a lead substitute teacher at WSU’s Child Development Center. Learn more about Ashyln's journey and the College of Applied Studies in this segment of The College Tour! 🌾 #TheCollegeTour #ShockersUp",,"9,007","9,007","","5,209","5,209","","","1.99%","179","160","160","","","","","","","0","15","4","","","","","","","","","9,007","9,007","","","","","","","","","","","","","","","","","","","","","","","","","","","Applied Studies"
"12/23/2025 10:49 am","18107883937632930","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DSnP5QSDV0i/","Holiday plans? Wu wants to know! Drop your plans below ❄️✨",,"6,641","6,641","","3,028","3,028","","","2.65%","176","169","169","","","","","","","0","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8/17/2025 7:56 pm","17868242091348577","Instagram","Reel","Video","wichitastateu","Lainie Mazzullo","https://www.instagram.com/reel/DNeh6ApVW2a/","📍 Need help navigating campus? We have a map for that — including walking instructions. wichita.edu/map or go to the 🔗 in bio",,"8,484","8,484","","4,434","4,434","","","2.07%","176","128","128","","","","","","","0","37","11","","","","","","","","","8,484","8,484","","","","","","","","","","","","","","","","","","","","","","","","","","","Student Life"
"5/28/2025 3:37 pm","18074142313727951","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DKNf2PLzbs5/","Tayana Martin, a junior majoring in sport and leadership studies with a minor in sign language, is gaining hands-on experience as an operations specialist with Ennovar at Wichita State. A lifelong Wichitan, Tayana supports student hiring and corporate partnerships while building skills that will serve her well after graduation. Read more about her applied learning experience: wsu.news/tayanamartin",,"10,004","10,004","","5,257","5,257","","","1.76%","176","175","175","","","","","","","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Paid Applied Learning"
"1/27/2025 10:31 am","17963919320729079","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DFVfgEiSr8D/","Happy Monday, Shockers! Freshman Zion Pipkin is here to remind you to check your Shocker Blast 💥 student newsletter in your email and to come support @goshockersmbb this Wednesday at 6:30 p.m. Student tickets are FREE with your Shocker ID! #ShockersUp",,"10,094","10,094","","5,878","5,878","","","1.74%","176","158","158","","","","","","","1","13","4","","","","","","","","","10,094","10,094","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/17/2025 9:01 am","18092852752898899","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DSXmzAFDVaS/","Originally from Kambhampadu, India, Avinash Pabbisetti was drawn to WSU by the holistic supply chain management program. A scholarship, internship at @textronaviation and a graduate research assistant position supported Avinash so he could focus on his studies. Now he’s ready to launch his career in supply chain management and pursue leadership opportunities. #ShockerGrad 🎓🌾",,"12,673","12,673","","5,147","5,147","","","1.37%","174","137","137","","","","","","","2","32","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alumni/Donors, Student Life"
"12/11/2025 12:12 pm","18036333092721046","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DSIf2hnjeEq/","Cooper J. McWilliams left Bonner Springs to study filmmaking at WSU, where he found hands-on experience on real film sets and opportunities that helped him grow as a creator. Supported by multiple scholarships, he was able to focus on his coursework and build a strong portfolio. As he graduates this weekend with a Bachelor of Applied Arts in filmmaking, Cooper is ready for what’s next — a full-time content producer role at @niarwsu.",,"12,519","12,519","","4,541","4,541","","","1.33%","167","155","155","","","","","","","2","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Student Life"
"5/15/2025 12:50 pm","17879937828202864","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DJruaGgsydO/","Braden Webb, a Gore Scholar, capitalized on Wichita State’s strong engineering program and his passion for transportation issues. He worked at NIAR WERX, studied in London and interned for the Washington Metropolitan Area Transit Authority (WMATA) in Washington, D.C. After graduation, he will return to WMATA to start his career in an associate project management position.

🎓 Braden is earning a Bachelor of Science in computer science and mathematics. Read more of his story at the 🔗 link in bio.",,"11,387","11,387","","6,353","6,353","","","1.41%","161","151","151","","","","","","","2","6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Engineering"
"5/14/2025 2:11 pm","18047968043112401","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DJpS6Lrs5qW/","Make sure you're registered for summer and fall classes before we go on summer break! Get started at the 🔗 link in bio.",,"7,499","7,499","","4,010","4,010","","","2.15%","161","148","148","","","","","","","1","11","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Enrollment/Registration"
"8/20/2025 9:20 am","17873986869409237","Instagram","Reel","Video","wichitastateu","Lainie Mazzullo","https://www.instagram.com/reel/DNlHfFfvAkg/","📆 Two more days until Clash of the Colleges. Shocker students — don't miss it!

🕐 7pm Aug. 22
📍 WSU's Eck Stadium
 👉🏽 Register by 5pm TODAY (Aug. 20); 🔗 in bio
💰 FREE",,"9,696","9,696","","5,199","5,199","","","1.65%","160","136","136","","","","","","","2","19","3","","","","","","","","","9,696","9,696","","","","","","","","","","","","","","","","","","","","","","","","","","","Student Life"
"4/28/2025 1:01 pm","18059118686123850","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DI_-CQ0Naar/","Lauren Lucas, a 5th year outfielder for @goshockerssb, is here to remind you to check your WSU email for this morning's edition of Shocker Blast — the official university newsletter just for students.

And don't forget to go support Wichita State softball this Wednesday against KU! Go Shockers! 🥎🌾",,"6,655","6,655","","4,259","4,259","","","2.36%","157","148","148","","","","","","","3","3","3","","","","","","","","","6,655","6,655","","","","","","","","","","","","","","","","","","","","","","","","","","",""
